YCR005C	YCR005C
YER145C	YHR094C
YBR283C	YMR292W
YMR149W	YIL027C
YJL151C	YPR139C
YER068W	YKL054C
YDR486C	YDR486C
YFL005W	YER136W
YIL027C	YJL151C
YGL203C	YDR100W
YGR060W	YJL117W
YGR261C	YLR330W
YLR447C	YOR270C
YGR078C	YLR200W
YGL055W	YJR118C
YDR264C	YDR264C
YBR106W	YJR117W
YKL054C	YMR120C
YDL192W	YML086C
YLR450W	YLR450W
YKL140W	YIL124W
YBR068C	YHR094C
YGL006W	YGL006W
YIL009W	YPR156C
YGL203C	YNL041C
YFR003C	YKL193C
YFL005W	YOL147C
YOR087W	YOR087W
YBL017C	YMR010W
YMR120C	YEL051W
YDL192W	YFR051C
YML016C	YOR054C
YOR273C	YKR003W
YLR319C	YLR319C
YOL061W	YOL061W
YDR129C	YIL062C
YHR012W	YJL154C
YGR159C	YHR089C
YMR149W	YGL077C
YIL105C	YIL105C
YDR297W	YML016C
YMR272C	YAR002C-A
YMR109W	YOR181W
YGR229C	YLR330W
YDL225W	YJR076C
YAL053W	YKL051W
YEL017W	YEL017W
YBL051C	YNL288W
YGR020C	YEL013W
YML055W	YPL094C
YKL008C	YKL008C
YDL100C	YGL020C
YDL192W	YNL323W
YML086C	YPL145C
YML072C	YNL283C
YMR221C	YGL006W
YAR002C-A	YJR010C-A
YDR141C	YMR010W
YAR002C-A	YOR016C
YDL029W	YNR035C
YOR042W	YOR042W
YHR001W	YPL221W
YDL215C	YDL215C
YDR141C	YBR207W
YDR398W	YGR128C
YDR141C	YGR055W
YBR264C	YER136W
YAR002W	YLR347C
YPL246C	YFR051C
YER020W	YML072C
YGR065C	YML072C
YDR397C	YER159C
YCR028C-A	YLR332W
YKL054C	YNL016W
YBR177C	YHR003C
YDR032C	YJL016W
YCR021C	YLR454W
YDR436W	YKL088W
YGL087C	YMR140W
YBR102C	YPR055W
YDR497C	YER145C
YDL222C	YMR011W
YJR010W	YJR010W
YIL043C	YML012W
YBL017C	YHR108W
YKL051W	YPR156C
YGL203C	YKR088C
YDL192W	YHR123W
YNL243W	YLR370C
YER020W	YGR055W
YLR324W	YLR324W
YGR284C	YML012W
YER020W	YER145C
YBR041W	YBR002C
YDL160C	YNL118C
YHR083W	YML086C
YHR089C	YLR196W
YGR055W	YPL221W
YNL313C	YOR133W
YMR096W	YMR096W
YGR163W	YKR007W
YJL148W	YJL148W
YDR293C	YNL016W
YGR020C	YKL080W
YFL048C	YML012W
YLR200W	YNL153C
YDR093W	YER166W
YIR037W	YPL058C
YGR138C	YPL058C
YOL105C	YLR332W
YCR009C	YDR388W
YKL004W	YNR028W
YDL160C	YGR178C
YCR021C	YPL221W
YPL004C	YLR028C
YML121W	YML121W
YCR030C	YCR030C
YOR145C	YPL263C
YLR350W	YML055W
YKL145W	YOR259C
YLR332W	YNL283C
YGR037C	YMR120C
YDL192W	YHR094C
YDL123W	YLL048C
YMR149W	YDL192W
YHR094C	YML072C
YGR106C	YNL190W
YNL243W	YKL013C
YNL118C	YEL015W
YEL002C	YHR039C
YNL197C	YPR129W
YER020W	YGL077C
YDL222C	YML072C
YGR060W	YIL027C
YKR080W	YKR080W
YDR032C	YPL221W
YKL171W	YNL229C
YLL028W	YLR219W
YOR273C	YPL058C
YDR503C	YPL246C
YER063W	YER063W
YDL222C	YDR032C
YMR149W	YML055W
YBR106W	YMR292W
YGR037C	YEL051W
YFR001W	YOR206W
YNL288W	YIL038C
YDR264C	YHR135C
YDL123W	YPL145C
YGL019W	YOR061W
YGR054W	YKR048C
YBL102W	YJL178C
YLL021W	YLL021W
YGL077C	YOR153W
YDR100W	YLL048C
YJL151C	YIL124W
YGL203C	YPR075C
YER166W	YOR104W
YDL052C	YBR041W
YHR187W	YPL086C
YGL055W	YKL088W
YGL014W	YNL016W
YDR092W	YMR140W
YGR054W	YOR204W
YNL064C	YNL064C
YKL002W	YKL002W
YKL051W	YLR326W
YDR170C	YLR330W
YCR093W	YNL288W
YLL043W	YML016C
YPR062W	YPR062W
YBL102W	YDR100W
YML012W	YPL087W
YFL048C	YPL246C
YJL020C	YMR109W
YDR297W	YML012W
YBR244W	YPR156C
YOR057W	YOR027W
YJL117W	YMR134W
YBR283C	YOR054C
YER068W	YNR052C
YKL172W	YPL043W
YBL071W-A	YGR200C
YLR370C	YOR181W
YJL151C	YEL013W
YHR094C	YOR153W
YPR113W	YPR113W
YCR093W	YGL178W
YDL052C	YHR072W
YMR010W	YPL246C
YHR089C	YOR004W
YGL077C	YPL058C
YDL058W	YDR517W
YGL077C	YGL108C
YBR256C	YBR256C
YOR069W	YJL053W
YBR009C	YNL031C
YKL172W	YOL077C
YER145C	YLR332W
YML016C	YPL221W
YJL178C	YOL129W
YBL029C-A	YCR021C
YFR001W	YOL077C
YDL123W	YBR207W
YHR094C	YLR332W
YJL151C	YKL094W
YGL210W	YER136W
YOL147C	YPL112C
YFL005W	YML086C
YKL013C	YLR370C
YGL213C	YMR120C
YBR106W	YDL212W
YGL203C	YPL058C
YBR068C	YJL192C
YBR006W	YBR006W
YJL153C	YMR120C
YCL039W	YCL039W
YDL222C	YOL100W
YDR297W	YKL088W
YGL172W	YLR347C
YDR100W	YGL137W
YFL048C	YFR051C
YCR043C	YJL151C
YGL014W	YNL197C
YDR284C	YDR284C
YER113C	YDR503C
YGL014W	YGL014W
YCR093W	YPR072W
YHR083W	YML086C
YHR027C	YOR117W
YGL203C	YBL017C
YGL077C	YLR326W
YDL019C	YMR109W
YDL222C	YLL028W
YDR129C	YBR234C
YBR041W	YBR041W
YGL049C	YNL016W
YER020W	YPL221W
YOL105C	YML072C
YNL091W	YIL038C
YLR337C	YBR234C
YBR207W	YGL006W
YBR023C	YOR104W
YBL102W	YDR264C
YDR105C	YGL006W
YBL102W	YCR043C
YKR048C	YMR139W
YBR177C	YML016C
YGR028W	YGR028W
YER145C	YMR058W
YPL101W	YPL101W
YDL160C	YNL016W
YBR212W	YNL016W
YCL063W	YFR021W
YDR032C	YER145C
YDR100W	YOL129W
YBR177C	YML086C
YOR206W	YLR449W
YML031W	YML031W
YBR068C	YPL246C
YNR035C	YOR181W
YMR010W	YOR069W
YDL212W	YGR191W
YLR196W	YNL002C
YLR056W	YML012W
YBR200W	YHL007C
YDL222C	YHR096C
YJL192C	YPL058C
YPL004C	YDR293C
YKL140W	YLR144C
YBR222C	YBR222C
YDL088C	YML031W
YBR214W	YFR040W
YOL012C	YPL127C
YDL160C	YDL160C
YBR177C	YPL145C
YKL002W	YLR025W
YLR262C	YOR370C
YGL049C	YMR255W
YBL102W	YGL006W
YOR089C	YER136W
YDR189W	YHR094C
YJL151C	YML013W
YDR100W	YPL246C
YBL102W	YBR207W
YBR106W	YHR094C
YMR221C	YBR207W
YER052C	YNL135C
YKL054C	YNL288W
YCR021C	YPL058C
YPL004C	YOR273C
YJL178C	YOR069W
YER145C	YGR055W
YPL246C	YNL287W
YGR055W	YGR138C
YBR283C	YML012W
YMR120C	YNL247W
YDR032C	YMR120C
YPL004C	YDR497C
YBL007C	YNL084C
YDR264C	YOL137W
YNL243W	YML058W-A
YCR021C	YHR096C
YDL212W	YML038C
YCR021C	YML016C
YKR072C	YML016C
YBR106W	YJR010C-A
YDL160C	YER068W
YDL182W	YDL182W
YDL123W	YOR069W
YER023W	YER023W
YLR447C	YKL080W
YER145C	YML072C
YCR028C-A	YPL058C
YBL029C-A	YGR055W
YPL116W	YPL116W
YJL178C	YPL246C
YML072C	YML072C
YHL011C	YHL011C
YMR221C	YPR036W
YBR009C	YLL022C
YER040W	YNL229C
YGR055W	YLR413W
YGR037C	YML086C
YBR106W	YLR350W
YLL028W	YLR332W
YHR104W	YHR104W
YKL145W	YGL048C
YOR181W	YBR234C
YGL203C	YDL192W
YLR378C	YPL094C
YDR032C	YKR003W
YJL020C	YBR234C
YKL013C	YMR109W
YGL212W	YMR231W
YGL195W	YIL138C
YER112W	YNL197C
YDR141C	YHR094C
YPR029C	YPR029C
YKL051W	YML016C
YGR284C	YHR110W
YBR009C	YLR449W
YDL222C	YKL051W
YHR094C	YPL265W
YML072C	YOR273C
YGL203C	YDR170C
YNL255C	YPL119C
YBR130C	YKL130C
YGR271W	YKR023W
YBL029C-A	YDL192W
YDR515W	YKL054C
YDL160C	YGL178W
YBR068C	YDL212W
YDL123W	YHR094C
YCR028C-A	YLR413W
YAL053W	YBR023C
YBR241C	YBL102W
YHR072W	YLL012W
YDR497C	YML072C
YJL151C	YEL051W
YGR060W	YLR378C
YKL013C	YOR181W
YBR177C	YGR082W
YDL235C	YLR006C
YIL143C	YMR105C
YLR370C	YBR234C
YLR397C	YLR397C
YBR106W	YML012W
YML058W-A	YMR120C
YIL070C	YIL105C
YGR183C	YML086C
YKL051W	YLR332W
YLL028W	YPR156C
YOL147C	YLR027C
YLL022C	YNL031C
YBR244W	YGL077C
YDL165W	YER068W
YKR007W	YKR007W
YDR032C	YER020W
YBR004C	YIL027C
YDL006W	YDR162C
YLR110C	YLR350W
YLR360W	YPR079W
YMR272C	YML012W
YMR292W	YPL246C
YLR028C	YEL051W
YJL151C	YPR036W
YKL172W	YOR206W
YHR175W	YHR175W
YCR028C-A	YGR130C
YBR106W	YML055W
YIL070C	YKL051W
YAL053W	YDR497C
YGL055W	YML012W
YHR012W	YOR069W
YNR051C	YNR051C
YGL077C	YOR273C
YLR025W	YLR025W
YGR229C	YOR104W
YLR370C	YNL138W
YBL026W	YER112W
YHR158C	YLL021W
YDR100W	YJL178C
YBR241C	YDL192W
YER002W	YOL077C
YGL077C	YGL077C
YGL002W	YML012W
YLR337C	YIL062C
YDL212W	YIL027C
YBR207W	YGR020C
YDL029W	YMR105C
YDR100W	YIL027C
YKL145W	YHR027C
YPR029C	YGL206C
YBR241C	YML012W
YGL077C	YGR281W
YGR277C	YPL145C
YMR300C	YMR300C
YLR006C	YNR031C
YHR001W	YLR332W
YPL004C	YLR332W
YGR080W	YNL138W
YLL028W	YML072C
YOR181W	YNL084C
YCR043C	YDR100W
YGR106C	YPR036W
YIR037W	YPR156C
YGL077C	YMR011W
YGR105W	YOR270C
YNL197C	YNR052C
YNL255C	YDL160C
YLR270W	YMR120C
YFL005W	YMR192W
YGR284C	YIR038C
YAR002C-A	YHR039C
YDL123W	YKR007W
YDR068W	YMR010W
YDR398W	YHR196W
YHR089C	YOR341W
YIL009W	YML086C
YFR024C-A	YNL106C
YAR002C-A	YPL227C
YBR023C	YNL238W
YJL151C	YPL145C
YNL288W	YNR052C
YDL212W	YPR113W
YGR138C	YHR094C
YHR094C	YHR094C
YJL148W	YHR072W-A
YCR043C	YDR264C
YKL013C	YLR337C
YLR337C	YMR109W
YAL026C	YER166W
YBL071W-A	YPL086C
YDL192W	YMR010W
YIL047C	YIL047C
YER145C	YPR156C
YDL100C	YGL020C
YER099C	YER099C
YBR177C	YBR002C
YLL034C	YLL034C
YGL178W	YNL016W
YDR032C	YLR326W
YCR021C	YDL222C
YPL004C	YNL007C
YDL160C	YDR378C
YML072C	YPL058C
YER157W	YNL041C
YGR128C	YMR093W
YMR105C	YEL051W
YNL247W	YNL247W
YHR072W	YKL140W
YDL222C	YHR094C
YDL123W	YPR036W
YBL017C	YDL113C
YBL029C-A	YIL121W
YAR002C-A	YBR106W
YMR109W	YBR234C
YGL023C	YGR163W
YDR152W	YGL195W
YJR118C	YML101C
YDL052C	YPL145C
YLR413W	YML072C
YGR284C	YKL088W
YML012W	YOR054C
YCR028C-A	YLR326W
YGL203C	YFR051C
YPR113W	YKR003W
YBR106W	YBR283C
YOR153W	YOR153W
YHR001W	YOR273C
YBR041W	YPL145C
YNL255C	YNR051C
YML086C	YPL186C
YKL013C	YNL138W
YCR021C	YGL077C
YGR284C	YHR039C
YBL029C-A	YER145C
YER090W	YBR234C
YML016C	YML106W
YMR105C	YMR105C
YOL147C	YOR094W
YJL006C	YML112W
YIL070C	YLR332W
YPL246C	YPL246C
YLR370C	YGL206C
YDL192W	YDL192W
YDR264C	YPL246C
YER145C	YGR138C
YJL153C	YML058W-A
YML016C	YOR273C
YJL061W	YKL057C
YNL255C	YMR120C
YJL151C	YPL058C
YDR378C	YER112W
YDL160C	YER112W
YGL203C	YDR284C
YOR165W	YPR113W
YIR038C	YPL246C
YCR021C	YML072C
YCR075C	YPL246C
YLR350W	YML012W
YDL222C	YGL077C
YKL150W	YML086C
YBR283C	YOR016C
YER068W	YNL288W
YNL243W	YGL206C
YDL165W	YIL038C
YCR028C-A	YER020W
YBR106W	YKL088W
YJR118C	YJR118C
YBL017C	YBR207W
YHR012W	YHR012W
YGL203C	YGL077C
YML121W	YEL013W
YPL112C	YPL112C
YGL006W	YJL154C
YPL004C	YML086C
YBR207W	YPR079W
YBR177C	YHR072W
YER020W	YGR138C
YMR149W	YAR002C-A
YKR007W	YEL013W
YJL151C	YNL287W
YER020W	YGR130C
YKL051W	YML072C
YDR331W	YLR088W
YBR177C	YKL094W
YDR032C	YLR332W
YDL160C	YGR054W
YCR030C	YDR032C
YKL140W	YKL140W
YLR172C	YLR172C
YDL212W	YLR350W
YGR200C	YHR187W
YDL222C	YDR497C
YIL068C	YNR049C
YKL140W	YMR152W
YBL029C-A	YHR096C
YLR326W	YML072C
YFR024C-A	YFR024C-A
YMR054W	YPR036W
YBL007C	YLR337C
YBL051C	YER068W
YGL006W	YGR020C
YGL077C	YKL094W
YIL043C	YLR350W
YER166W	YER166W
YBR106W	YGL055W
YBR177C	YIL124W
YNL243W	YOR181W
YDL113C	YJL036W
YKL068W	YLR347C
YHR001W	YKR003W
YGR121C	YML072C
YGR020C	YPR036W
YAL026C	YOR104W
YGR121C	YPR138C
YBR036C	YDL212W
YDR379W	YDR379W
YMR109W	YIL062C
YGR229C	YER166W
YMR010W	YMR010W
YGL006W	YPL006W
YDR093W	YNL323W
YDL123W	YML121W
YKR035W-A	YKR035W-A
YBL029C-A	YML072C
YBL029C-A	YER020W
YLR083C	YOL137W
YML012W	YPL246C
YGL077C	YPL246C
YDL225W	YDL225W
YBR155W	YGR187C
YCR095C	YHL029C
YEL002C	YAR002C-A
YCR021C	YGR138C
YER113C	YPL246C
YOL147C	YOL147C
YGR020C	YGR106C
YBL033C	YBL033C
YJR042W	YKL057C
YGR055W	YLR219W
YJL005W	YJL005W
YMR149W	YMR058W
YIR038C	YOL147C
YDL222C	YDL222C
YAL053W	YMR238W
YDL131W	YDL131W
YGR261C	YGR261C
YDL123W	YEL013W
YKL159C	YKL190W
YLR371W	YNL283C
YNL283C	YPL058C
YDR388W	YBR234C
YDR329C	YPL112C
YER020W	YGR281W
YLL028W	YPL058C
YDR032C	YNL283C
YCR021C	YHL007C
YER090W	YGL137W
YGL153W	YGL153W
YCR030C	YNL283C
YGL077C	YNL283C
YMR149W	YJR118C
YDL002C	YDL002C
YPR138C	YPL221W
YGL077C	YGR055W
YDR507C	YPL058C
YDL029W	YDR063W
YDR032C	YDR032C
YCR028C-A	YKL051W
YBL051C	YCR093W
YBL017C	YGL206C
YNL118C	YPR129W
YGR250C	YIR001C
YDL212W	YJL192C
YGR284C	YML016C
YBL007C	YBL007C
YBR102C	YDR166C
YHR072W	YKL094W
YDL160C	YER035W
YGR138C	YPR156C
YML086C	YMR105C
YML035C	YML035C
YOR206W	YPL127C
YHR089C	YHR072W-A
YMR149W	YNL130C
YEL002C	YLR350W
YBR267W	YDR101C
YER020W	YGR121C
YGL084C	YHR039C
YDR060W	YOR206W
YBR080C	YGL137W
YOR117W	YOR259C
YBR267W	YKR048C
YBL029C-A	YDL222C
YNL138W	YNL138W
YAR002C-A	YAR002C-A
YIL027C	YLR350W
YCR021C	YHR094C
YKR072C	YKR072C
YLR350W	YOR016C
YBR154C	YLR200W
YBR177C	YLL012W
YDR486C	YLR025W
YNR035C	YBR234C
YLR332W	YNL288W
YHR089C	YMR269W
YLR258W	YPR184W
YBL056W	YGR205W
YDR398W	YIL127C
YKL051W	YLR413W
YDL222C	YLR332W
YNL007C	YNL007C
YJL020C	YLR332W
YGR138C	YML072C
YGR060W	YML012W
YLR350W	YLR350W
YGL019W	YOR039W
YML012W	YPL227C
YJL020C	YJL020C
YBR154C	YPR010C
YCR095C	YHL029C
YGL055W	YIL027C
YJL153C	YJL153C
YGR128C	YHR196W
YHR001W	YNL283C
YIL027C	YIL027C
YDL160C	YNL147W
YGL006W	YJL178C
YML001W	YER136W
YBR106W	YKL008C
YNL197C	YNL016W
YGR159C	YNL112W
YNL214W	YNL214W
YKL054C	YNR052C
YDL052C	YIL124W
YGL077C	YGR138C
YBL007C	YBR234C
YER112W	YNL016W
YDR363W-A	YMR120C
YJL151C	YKL140W
YBR106W	YJL192C
YLR330W	YLR330W
YJL178C	YOR357C
YIL143C	YLR028C
YLR328W	YLR328W
YGR105W	YPR036W
YGR200C	YPL101W
YAL053W	YGL077C
YAL053W	YDR032C
YER112W	YER112W
YDR100W	YMR010W
YGR284C	YOR016C
YFL005W	YOR370C
YIR037W	YMR120C
YGR060W	YLR056W
YJL061W	YJL061W
YMR109W	YMR109W
YML017W	YOR204W
YMR010W	YOR104W
YOR117W	YHR027C
YDL222C	YGR130C
YGR065C	YBR052C
YGR055W	YPL058C
YER112W	YKL054C
YIL034C	YIL034C
YNR053C	YPR016C
YDR129C	YIL034C
YLL001W	YLL001W
YAR042W	YAR042W
YMR120C	YOR133W
YNL307C	YOL147C
YGR020C	YOR270C
YDL047W	YLR384C
YGR054W	YGR054W
YNL007C	YGL206C
YBL102W	YPL246C
YML086C	YML086C
YLR337C	YNR035C
YML001W	YOR370C
YBR023C	YER166W
YER157W	YPL246C
YDR129C	YNL138W
YLR370C	YNR035C
YLR200W	YML094W
YGR284C	YLR378C
YDL192W	YOL147C
YBR177C	YER136W
YNL288W	YPR072W
YMR080C	YNL118C
YBR207W	YBR207W
YAL053W	YLR330W
YCR093W	YCR093W
YCR021C	YKR003W
YCR028C-A	YML072C
YHR016C	YHR016C
YLR083C	YMR010W
YDR189W	YPR105C
YBL017C	YOL129W
YJR010C-A	YPL094C
YDL160C	YMR080C
YBR057C	YBR057C
YHR089C	YNL186W
YCR093W	YKL054C
YER068W	YPR072W
YDL047W	YFR040W
YJL178C	YPL045W
YLR337C	YLR370C
YGR060W	YMR134W
YMR010W	YNR028W
YGL077C	YPL221W
YDR436W	YKR072C
YDR381C-A	YML086C
YNL265C	YLR181C
YER145C	YPL058C
YGL242C	YMR109W
YAR002C-A	YDR297W
YMR149W	YIR038C
YCR030C	YLR206W
YOR273C	YPL221W
YIL115C	YMR047C
YCR028C-A	YDL222C
YBR207W	YFL041W
YFL048C	YGL006W
YCR030C	YGL077C
YBR068C	YML012W
YDR202C	YKL080W
YDL052C	YBR002C
YLR033W	YPL227C
YLR170C	YPR029C
YJR117W	YML016C
YBR207W	YHR094C
YDR170C	YOR104W
YGL055W	YOR273C
YGR119C	YGR119C
YDR434W	YLR088W
YLR378C	YML012W
YPL004C	YGL077C
YNL112W	YHR072W-A
YNL091W	YNR052C
YML012W	YNL130C
YGL203C	YOL137W
YFL047W	YFL047W
YGL153W	YOL147C
YKL190W	YML057W
YIL121W	YPL058C
YML012W	YML016C
YER095W	YER095W
YHR096C	YPL058C
YPL004C	YGR130C
YHR001W	YML072C
YDL029W	YLR337C
YGL172W	YGR119C
YGR138C	YKL051W
YNL255C	YER112W
YGR055W	YGR055W
YKL004W	YDR238C
YGL006W	YOR270C
YFL036W	YHR207C
YMR272C	YIL027C
YIR038C	YML086C
YMR125W	YPL178W
YGL043W	YGL070C
YER126C	YGL029W
YIL121W	YLR332W
YHR094C	YPR156C
YNL091W	YNL288W
YHR098C	YPL246C
YHR052W	YLR196W
YDL236W	YLR420W
YDL212W	YDL212W
YLR337C	YLR337C
YML012W	YOR165W
YJL192C	YLR350W
YGR229C	YHR108W
YJL068C	YJL068C
YKL004W	YMR010W
YKL088W	YML016C
YMR149W	YLR350W
YLR370C	YML058W-A
YIL034C	YBR234C
YKR007W	YEL051W
YDR100W	YDR264C
YBR207W	YKR007W
YDR141C	YGR138C
YDR320C	YGL206C
YML072C	YMR266W
YOR109W	YPR029C
YJR010C-A	YLR350W
YDL123W	YGR163W
YDL123W	YGR020C
YGL077C	YGR130C
YBL017C	YDR100W
YDR264C	YJR040W
YMR149W	YPL186C
YEL002C	YML012W
YDR293C	YJL153C
YBR267W	YGL099W
YDR170C	YER166W
YPR138C	YPR138C
YMR292W	YOR165W
YER068W	YIL038C
YLR113W	YLR248W
YLR332W	YLR332W
YNL130C	YPL246C
YER145C	YLR326W
YBL026W	YLR438C-A
YDL222C	YPR156C
YHR089C	YKR092C
YOL147C	YPR128C
YER020W	YKR003W
YDR100W	YGL006W
YIL034C	YNR035C
YLR447C	YPR036W
YBL017C	YJL154C
YGL077C	YPR138C
YDL123W	YJL154C
YIL027C	YML012W
YDR100W	YHR094C
YDR032C	YGL077C
YHR122W	YIL128W
YBR041W	YHR072W
YBR106W	YBR106W
YBR283C	YLR350W
YKR058W	YLR258W
YBR177C	YKL140W
YGR005C	YDR092W
YBR207W	YEL013W
YGL203C	YER166W
YGR261C	YPL195W
YOR027W	YOR027W
YNL118C	YNL118C
YML086C	YMR120C
YCR030C	YPL058C
YGL077C	YPR156C
YAR002C-A	YOR054C
YGL006W	YPR079W
YKL041W	YKL041W
YMR149W	YPL087W
YDL029W	YLR370C
YAR002C-A	YGL001C
YPL004C	YDR385W
YDR293C	YOR204W
YFL005W	YHR094C
YGR036C	YGR036C
YBR023C	YHR142W
YDL160C	YOR204W
YCR093W	YNL197C
YOR229W	YOR229W
YML067C	YPL246C
YCR009C	YMR192W
YML017W	YPL119C
YFL048C	YOL129W
YDL222C	YER056C
YDR032C	YGR130C
YCR030C	YDL225W
YGR105W	YLR447C
YDL160C	YHR121W
YGR280C	YHR072W-A
YGL203C	YPL246C
YDL058W	YDL058W
YML072C	YPR156C
YDL147W	YOR261C
YOR089C	YOR370C
YGR078C	YNL153C
YLR438C-A	YNL118C
YBR241C	YDR264C
YKL140W	YBR002C
YNL243W	YIL062C
YCR093W	YLR438C-A
YDR352W	YGL006W
YGL203C	YLR413W
YGR281W	YLR332W
YGL006W	YLL048C
YDR034W-B	YDR264C
YGL203C	YDR497C
YHR089C	YPL127C
YDR507C	YLR332W
YAR042W	YDR100W
YER020W	YJL016W
YGL203C	YHR142W
YDL029W	YOR181W
YDL224C	YIL038C
YHR175W	YPL246C
YJR133W	YJR133W
YAR002C-A	YLR350W
YML012W	YOR016C
YHR039C	YML012W
YDL052C	YJL151C
YER145C	YGR281W
YDR068W	YDR068W
YJL151C	YJL151C
YDR497C	YGR130C
YOR039W	YOR061W
YLR432W	YLR432W
YGR055W	YOR273C
YBR023C	YGL203C
YGL203C	YLR330W
YKL051W	YPL221W
YAL053W	YOR104W
YDR032C	YOR273C
YOR069W	YOR069W
YCR021C	YOR273C
YBR106W	YPR156C
YHR089C	YNL112W
YMR272C	YLR350W
YGL077C	YLR413W
YDL052C	YKL094W
YCR028C-A	YOR273C
YHL011C	YOL061W
YML012W	YMR292W
YKR097W	YKR097W
YFR024C-A	YHR016C
YDL131W	YDL182W
YDR032C	YGL108C
YHR089C	YOL077C
YLR438C-A	YPR072W
YDR141C	YDR100W
YGR048W	YML013W
YBR283C	YPR113W
YAR002C-A	YHR123W
YGL203C	YBR023C
YDL160C	YLR438C-A
YFR040W	YMR120C
YGL203C	YGR055W
YER020W	YGL108C
YDL236W	YMR120C
YBR041W	YIL124W
YDL212W	YML012W
YDR100W	YOR069W
YBR009C	YNL030W
YOR270C	YPR036W
YML056C	YML056C
YIL035C	YOR039W
YNL243W	YNL084C
YAL053W	YNL283C
YKL165C	YML012W
YKR048C	YKR048C
YHR094C	YLL028W
YDR170C	YDR170C
YKL004W	YDR264C
YHR074W	YHR074W
YDR032C	YGR055W
YLL028W	YLR413W
YDR068W	YPL246C
YGL077C	YLR219W
YIL105C	YLR332W
YBL017C	YJR125C
YNL243W	YNR035C
YGR229C	YDR238C
YDL147W	YDR427W
YBL102W	YFR051C
YMR229C	YOL077C
YNL138W	YIL062C
YER068W	YLR438C-A
YER031C	YER136W
YGR060W	YLR350W
YJL164C	YIL033C
YDL192W	YJL151C
YLR258W	YMR120C
YPR189W	YPR189W
